搜索指数,1,0.0,2018-12-17~2018-12-23,印小天,周上升榜,100%,上升460位
搜索指数,2,0.0,2018-12-17~2018-12-23,钟欣潼,周上升榜,88.48%,上升407位
搜索指数,3,0.0,2018-12-17~2018-12-23,边潇潇,周上升榜,84.78%,上升390位
搜索指数,4,0.0,2018-12-17~2018-12-23,吴奇隆,周上升榜,63.04%,上升290位
搜索指数,5,0.0,2018-12-17~2018-12-23,杜淳,周上升榜,61.3%,上升282位
搜索指数,6,0.0,2018-12-17~2018-12-23,刘恺威,周上升榜,42.61%,上升196位
搜索指数,7,0.0,2018-12-17~2018-12-23,王鸥,周上升榜,32.61%,上升150位
搜索指数,8,0.0,2018-12-17~2018-12-23,张柏芝,周上升榜,23.91%,上升110位
搜索指数,9,0.0,2018-12-17~2018-12-23,刘诗诗,周上升榜,23.91%,上升110位
搜索指数,10,0.0,2018-12-17~2018-12-23,周深,周上升榜,16.74%,上升77位
搜索指数,11,0.0,2018-12-17~2018-12-23,贾乃亮,周上升榜,16.3%,上升75位
搜索指数,12,0.0,2018-12-17~2018-12-23,谢霆锋,周上升榜,13.7%,上升63位
搜索指数,13,0.0,2018-12-17~2018-12-23,ANGELABABY,周上升榜,12.83%,上升59位
搜索指数,14,0.0,2018-12-17~2018-12-23,周润发,周上升榜,9.13%,上升42位
搜索指数,15,0.0,2018-12-17~2018-12-23,王菲,周上升榜,8.91%,上升41位
搜索指数,16,0.0,2018-12-17~2018-12-23,何炅,周上升榜,8.48%,上升39位
搜索指数,17,0.0,2018-12-17~2018-12-23,赵薇,周上升榜,6.96%,上升32位
搜索指数,18,0.0,2018-12-17~2018-12-23,毛不易,周上升榜,6.52%,上升30位
搜索指数,19,0.0,2018-12-17~2018-12-23,张杰,周上升榜,6.3%,上升29位
搜索指数,20,0.0,2018-12-17~2018-12-23,彦希,周上升榜,5.87%,上升27位
搜索指数,1,0.0,2018-12-10~2018-12-16,童瑶,周上升榜,100%,上升351位
搜索指数,2,0.0,2018-12-10~2018-12-16,蔡少芬,周上升榜,93.73%,上升329位
搜索指数,3,0.0,2018-12-10~2018-12-16,薛佳凝,周上升榜,92.31%,上升324位
搜索指数,4,0.0,2018-12-10~2018-12-16,张晋,周上升榜,78.35%,上升275位
搜索指数,5,0.0,2018-12-10~2018-12-16,董子健,周上升榜,67.52%,上升237位
搜索指数,6,0.0,2018-12-10~2018-12-16,杨烁,周上升榜,61.82%,上升217位
搜索指数,7,0.0,2018-12-10~2018-12-16,王凯,周上升榜,42.45%,上升149位
搜索指数,8,0.0,2018-12-10~2018-12-16,程潇,周上升榜,33.05%,上升116位
搜索指数,9,0.0,2018-12-10~2018-12-16,李嘉欣,周上升榜,23.08%,上升81位
搜索指数,10,0.0,2018-12-10~2018-12-16,炎亚纶,周上升榜,22.51%,上升79位
搜索指数,11,0.0,2018-12-10~2018-12-16,宋伊人,周上升榜,18.8%,上升66位
搜索指数,12,0.0,2018-12-10~2018-12-16,李易峰,周上升榜,15.67%,上升55位
搜索指数,13,0.0,2018-12-10~2018-12-16,王嘉尔,周上升榜,15.67%,上升55位
搜索指数,14,0.0,2018-12-10~2018-12-16,章子怡,周上升榜,14.81%,上升52位
搜索指数,15,0.0,2018-12-10~2018-12-16,张学友,周上升榜,12.54%,上升44位
搜索指数,16,0.0,2018-12-10~2018-12-16,沈腾,周上升榜,12.25%,上升43位
搜索指数,17,0.0,2018-12-10~2018-12-16,桥本环奈,周上升榜,11.11%,上升39位
搜索指数,18,0.0,2018-12-10~2018-12-16,林心如,周上升榜,10.83%,上升38位
搜索指数,19,0.0,2018-12-10~2018-12-16,张一山,周上升榜,9.97%,上升35位
搜索指数,20,0.0,2018-12-10~2018-12-16,酒井法子,周上升榜,9.97%,上升35位
搜索指数,1,0.0,2018-12-03~2018-12-09,彦希,周上升榜,100%,上升248位
搜索指数,2,0.0,2018-12-03~2018-12-09,张卫健,周上升榜,75.81%,上升188位
搜索指数,3,0.0,2018-12-03~2018-12-09,周深,周上升榜,0.00%,上升124位
搜索指数,4,0.0,2018-12-03~2018-12-09,罗云熙,周上升榜,43.15%,上升107位
搜索指数,5,0.0,2018-12-03~2018-12-09,陈乔恩,周上升榜,38.71%,上升96位
搜索指数,6,0.0,2018-12-03~2018-12-09,陈冠希,周上升榜,25.4%,上升63位
搜索指数,7,0.0,2018-12-03~2018-12-09,宋轶,周上升榜,22.58%,上升56位
搜索指数,8,0.0,2018-12-03~2018-12-09,吴谨言,周上升榜,21.77%,上升54位
搜索指数,9,0.0,2018-12-03~2018-12-09,翟天临,周上升榜,21.37%,上升53位
搜索指数,10,0.0,2018-12-03~2018-12-09,邱泽,周上升榜,20.16%,上升50位
搜索指数,11,0.0,2018-12-03~2018-12-09,黄晓明,周上升榜,18.55%,上升46位
搜索指数,12,0.0,2018-12-03~2018-12-09,杨洋,周上升榜,17.34%,上升43位
搜索指数,13,0.0,2018-12-03~2018-12-09,赵薇,周上升榜,16.53%,上升41位
搜索指数,14,0.0,2018-12-03~2018-12-09,张艺兴,周上升榜,15.73%,上升39位
搜索指数,15,0.0,2018-12-03~2018-12-09,曹曦文,周上升榜,14.52%,上升36位
搜索指数,16,0.0,2018-12-03~2018-12-09,冯提莫,周上升榜,13.31%,上升33位
搜索指数,17,0.0,2018-12-03~2018-12-09,秦岚,周上升榜,11.29%,上升28位
搜索指数,18,0.0,2018-12-03~2018-12-09,刀郎,周上升榜,10.89%,上升27位
搜索指数,19,0.0,2018-12-03~2018-12-09,辛芷蕾,周上升榜,9.68%,上升24位
搜索指数,20,0.0,2018-12-03~2018-12-09,吴磊,周上升榜,9.68%,上升24位
搜索指数,1,0.0,2018-11-26~2018-12-02,陈羽凡,周上升榜,100%,上升584位
搜索指数,2,0.0,2018-11-26~2018-12-02,贾乃亮,周上升榜,75.51%,上升441位
搜索指数,3,0.0,2018-11-26~2018-12-02,白百何,周上升榜,61.82%,上升361位
搜索指数,4,0.0,2018-11-26~2018-12-02,黄圣依,周上升榜,31.16%,上升182位
搜索指数,5,0.0,2018-11-26~2018-12-02,经超,周上升榜,29.62%,上升173位
搜索指数,6,0.0,2018-11-26~2018-12-02,朴宝剑,周上升榜,25.51%,上升149位
搜索指数,7,0.0,2018-11-26~2018-12-02,张柏芝,周上升榜,23.63%,上升138位
搜索指数,8,0.0,2018-11-26~2018-12-02,张靓颖,周上升榜,21.4%,上升125位
搜索指数,9,0.0,2018-11-26~2018-12-02,景甜,周上升榜,17.64%,上升103位
搜索指数,10,0.0,2018-11-26~2018-12-02,王宝强,周上升榜,17.47%,上升102位
搜索指数,11,0.0,2018-11-26~2018-12-02,李小璐,周上升榜,17.29%,上升101位
搜索指数,12,0.0,2018-11-26~2018-12-02,张翰,周上升榜,16.61%,上升97位
搜索指数,13,0.0,2018-11-26~2018-12-02,宋慧乔,周上升榜,13.18%,上升77位
搜索指数,14,0.0,2018-11-26~2018-12-02,佟丽娅,周上升榜,11.64%,上升68位
搜索指数,15,0.0,2018-11-26~2018-12-02,贾静雯,周上升榜,9.25%,上升54位
搜索指数,16,0.0,2018-11-26~2018-12-02,刘昊然,周上升榜,8.73%,上升51位
搜索指数,17,0.0,2018-11-26~2018-12-02,薛之谦,周上升榜,8.39%,上升49位
搜索指数,18,0.0,2018-11-26~2018-12-02,邱淑贞,周上升榜,8.39%,上升49位
搜索指数,19,0.0,2018-11-26~2018-12-02,何炅,周上升榜,8.05%,上升47位
搜索指数,20,0.0,2018-11-26~2018-12-02,孙俪,周上升榜,7.36%,上升43位
搜索指数,1,0.0,2018-11-19~2018-11-25,金瀚,周上升榜,100%,上升475位
搜索指数,2,0.0,2018-11-19~2018-11-25,蒋劲夫,周上升榜,99.58%,上升473位
搜索指数,3,0.0,2018-11-19~2018-11-25,李诞,周上升榜,98.74%,上升469位
搜索指数,4,0.0,2018-11-19~2018-11-25,陈小纭,周上升榜,95.37%,上升453位
搜索指数,5,0.0,2018-11-19~2018-11-25,任素汐,周上升榜,93.26%,上升443位
搜索指数,6,0.0,2018-11-19~2018-11-25,汪苏泷,周上升榜,92.63%,上升440位
搜索指数,7,0.0,2018-11-19~2018-11-25,俞灏明,周上升榜,88.84%,上升422位
搜索指数,8,0.0,2018-11-19~2018-11-25,陈飞宇,周上升榜,84.63%,上升402位
搜索指数,9,0.0,2018-11-19~2018-11-25,侯明昊,周上升榜,84.42%,上升401位
搜索指数,10,0.0,2018-11-19~2018-11-25,翟天临,周上升榜,84.21%,上升400位
搜索指数,11,0.0,2018-11-19~2018-11-25,宋小宝,周上升榜,81.68%,上升388位
搜索指数,12,0.0,2018-11-19~2018-11-25,金雯昕,周上升榜,81.05%,上升385位
搜索指数,13,0.0,2018-11-19~2018-11-25,李宗盛,周上升榜,79.58%,上升378位
搜索指数,14,0.0,2018-11-19~2018-11-25,孟庭苇,周上升榜,72.21%,上升343位
搜索指数,15,0.0,2018-11-19~2018-11-25,卓依婷,周上升榜,43.16%,上升205位
搜索指数,16,0.0,2018-11-19~2018-11-25,许晴,周上升榜,36.21%,上升172位
搜索指数,17,0.0,2018-11-19~2018-11-25,张雨绮,周上升榜,31.58%,上升150位
搜索指数,18,0.0,2018-11-19~2018-11-25,朱丹,周上升榜,27.37%,上升130位
搜索指数,19,0.0,2018-11-19~2018-11-25,黄景瑜,周上升榜,21.05%,上升100位
搜索指数,20,0.0,2018-11-19~2018-11-25,赵薇,周上升榜,0.00%,上升76位
搜索指数,1,0.0,2018-11-05~2018-11-11,梁洁,周上升榜,100%,上升277位
搜索指数,2,0.0,2018-11-05~2018-11-11,邢昭林,周上升榜,99.28%,上升275位
搜索指数,3,0.0,2018-11-05~2018-11-11,于谦,周上升榜,93.86%,上升260位
搜索指数,4,0.0,2018-11-05~2018-11-11,小沈阳,周上升榜,92.06%,上升255位
搜索指数,5,0.0,2018-11-05~2018-11-11,宋伊人,周上升榜,0.00%,上升241位
搜索指数,6,0.0,2018-11-05~2018-11-11,林志颖,周上升榜,86.28%,上升239位
搜索指数,7,0.0,2018-11-05~2018-11-11,蒋雯丽,周上升榜,83.75%,上升232位
搜索指数,8,0.0,2018-11-05~2018-11-11,谭卓,周上升榜,82.67%,上升229位
搜索指数,9,0.0,2018-11-05~2018-11-11,田海蓉,周上升榜,81.23%,上升225位
搜索指数,10,0.0,2018-11-05~2018-11-11,蒲巴甲,周上升榜,80.87%,上升224位
搜索指数,11,0.0,2018-11-05~2018-11-11,谭维维,周上升榜,78.7%,上升218位
搜索指数,12,0.0,2018-11-05~2018-11-11,韩东君,周上升榜,32.85%,上升91位
搜索指数,13,0.0,2018-11-05~2018-11-11,王力宏,周上升榜,29.24%,上升81位
搜索指数,14,0.0,2018-11-05~2018-11-11,周一围,周上升榜,19.13%,上升53位
搜索指数,15,0.0,2018-11-05~2018-11-11,王源,周上升榜,18.41%,上升51位
搜索指数,16,0.0,2018-11-05~2018-11-11,佟丽娅,周上升榜,15.16%,上升42位
搜索指数,17,0.0,2018-11-05~2018-11-11,吴亦凡,周上升榜,0.00%,上升36位
搜索指数,18,0.0,2018-11-05~2018-11-11,邓紫棋,周上升榜,12.27%,上升34位
搜索指数,19,0.0,2018-11-05~2018-11-11,张柏芝,周上升榜,10.83%,上升30位
搜索指数,20,0.0,2018-11-05~2018-11-11,郑爽,周上升榜,10.47%,上升29位
资讯指数,1,0.0,2018-12-17~2018-12-23,钟欣潼,周上升榜,100%,上升454位
资讯指数,2,0.0,2018-12-17~2018-12-23,窦文涛,周上升榜,92.51%,上升420位
资讯指数,3,0.0,2018-12-17~2018-12-23,王祖蓝,周上升榜,86.56%,上升393位
资讯指数,4,0.0,2018-12-17~2018-12-23,金瀚,周上升榜,84.58%,上升384位
资讯指数,5,0.0,2018-12-17~2018-12-23,印小天,周上升榜,84.14%,上升382位
资讯指数,6,0.0,2018-12-17~2018-12-23,袁咏仪,周上升榜,82.38%,上升374位
资讯指数,7,0.0,2018-12-17~2018-12-23,边潇潇,周上升榜,74.45%,上升338位
资讯指数,8,0.0,2018-12-17~2018-12-23,吴奇隆,周上升榜,43.17%,上升196位
资讯指数,9,0.0,2018-12-17~2018-12-23,张智霖,周上升榜,38.99%,上升177位
资讯指数,10,0.0,2018-12-17~2018-12-23,华晨宇,周上升榜,37.44%,上升170位
资讯指数,11,0.0,2018-12-17~2018-12-23,谢贤,周上升榜,35.9%,上升163位
资讯指数,12,0.0,2018-12-17~2018-12-23,洪金宝,周上升榜,29.07%,上升132位
资讯指数,13,0.0,2018-12-17~2018-12-23,刘恺威,周上升榜,26.43%,上升120位
资讯指数,14,0.0,2018-12-17~2018-12-23,昆凌,周上升榜,25.77%,上升117位
资讯指数,15,0.0,2018-12-17~2018-12-23,俞飞鸿,周上升榜,24.67%,上升112位
资讯指数,16,0.0,2018-12-17~2018-12-23,王子文,周上升榜,24.45%,上升111位
资讯指数,17,0.0,2018-12-17~2018-12-23,王鸥,周上升榜,22.47%,上升102位
资讯指数,18,0.0,2018-12-17~2018-12-23,刘诗诗,周上升榜,22.03%,上升100位
资讯指数,19,0.0,2018-12-17~2018-12-23,钟丽缇,周上升榜,22.03%,上升100位
资讯指数,20,0.0,2018-12-17~2018-12-23,高圆圆,周上升榜,21.81%,上升99位
资讯指数,1,0.0,2018-12-10~2018-12-16,杨烁,周上升榜,100%,上升233位
资讯指数,2,0.0,2018-12-10~2018-12-16,武艺,周上升榜,89.7%,上升209位
资讯指数,3,0.0,2018-12-10~2018-12-16,王鹤棣,周上升榜,80.26%,上升187位
资讯指数,4,0.0,2018-12-10~2018-12-16,王凯,周上升榜,69.96%,上升163位
资讯指数,5,0.0,2018-12-10~2018-12-16,佟大为,周上升榜,68.24%,上升159位
资讯指数,6,0.0,2018-12-10~2018-12-16,戚薇,周上升榜,61.37%,上升143位
资讯指数,7,0.0,2018-12-10~2018-12-16,林允,周上升榜,59.23%,上升138位
资讯指数,8,0.0,2018-12-10~2018-12-16,伊能静,周上升榜,54.08%,上升126位
资讯指数,9,0.0,2018-12-10~2018-12-16,沈梦辰,周上升榜,48.07%,上升112位
资讯指数,10,0.0,2018-12-10~2018-12-16,林俊杰,周上升榜,43.78%,上升102位
资讯指数,11,0.0,2018-12-10~2018-12-16,张子枫,周上升榜,40.77%,上升95位
资讯指数,12,0.0,2018-12-10~2018-12-16,杨洋,周上升榜,33.91%,上升79位
资讯指数,13,0.0,2018-12-10~2018-12-16,陈坤,周上升榜,33.05%,上升77位
资讯指数,14,0.0,2018-12-10~2018-12-16,李易峰,周上升榜,31.33%,上升73位
资讯指数,15,0.0,2018-12-10~2018-12-16,张翰,周上升榜,30.47%,上升71位
资讯指数,16,0.0,2018-12-10~2018-12-16,周迅,周上升榜,29.61%,上升69位
资讯指数,17,0.0,2018-12-10~2018-12-16,李亚鹏,周上升榜,27.9%,上升65位
资讯指数,18,0.0,2018-12-10~2018-12-16,古天乐,周上升榜,26.18%,上升61位
资讯指数,19,0.0,2018-12-10~2018-12-16,李晨,周上升榜,25.32%,上升59位
资讯指数,20,0.0,2018-12-10~2018-12-16,陈伟霆,周上升榜,21.89%,上升51位
资讯指数,1,0.0,2018-12-03~2018-12-09,郭碧婷,周上升榜,100%,上升181位
资讯指数,2,0.0,2018-12-03~2018-12-09,刘烨,周上升榜,74.59%,上升135位
资讯指数,3,0.0,2018-12-03~2018-12-09,李宇春,周上升榜,72.38%,上升131位
资讯指数,4,0.0,2018-12-03~2018-12-09,岳云鹏,周上升榜,63.54%,上升115位
资讯指数,5,0.0,2018-12-03~2018-12-09,张卫健,周上升榜,62.98%,上升114位
资讯指数,6,0.0,2018-12-03~2018-12-09,辛芷蕾,周上升榜,61.88%,上升112位
资讯指数,7,0.0,2018-12-03~2018-12-09,李湘,周上升榜,56.35%,上升102位
资讯指数,8,0.0,2018-12-03~2018-12-09,吴京,周上升榜,54.7%,上升99位
资讯指数,9,0.0,2018-12-03~2018-12-09,曹曦文,周上升榜,49.17%,上升89位
资讯指数,10,0.0,2018-12-03~2018-12-09,黄磊,周上升榜,49.17%,上升89位
资讯指数,11,0.0,2018-12-03~2018-12-09,李嘉欣,周上升榜,40.88%,上升74位
资讯指数,12,0.0,2018-12-03~2018-12-09,张云雷,周上升榜,40.33%,上升73位
资讯指数,13,0.0,2018-12-03~2018-12-09,陈乔恩,周上升榜,38.67%,上升70位
资讯指数,14,0.0,2018-12-03~2018-12-09,黄渤,周上升榜,36.46%,上升66位
资讯指数,15,0.0,2018-12-03~2018-12-09,蒋欣,周上升榜,34.25%,上升62位
资讯指数,16,0.0,2018-12-03~2018-12-09,张国荣,周上升榜,32.04%,上升58位
资讯指数,17,0.0,2018-12-03~2018-12-09,佟丽娅,周上升榜,28.18%,上升51位
资讯指数,18,0.0,2018-12-03~2018-12-09,吴谨言,周上升榜,27.62%,上升50位
资讯指数,19,0.0,2018-12-03~2018-12-09,景甜,周上升榜,27.62%,上升50位
资讯指数,20,0.0,2018-12-03~2018-12-09,宋祖儿,周上升榜,27.62%,上升50位
资讯指数,1,0.0,2018-11-26~2018-12-02,谢贤,周上升榜,100%,上升249位
资讯指数,2,0.0,2018-11-26~2018-12-02,薛之谦,周上升榜,91.16%,上升227位
资讯指数,3,0.0,2018-11-26~2018-12-02,袁立,周上升榜,85.14%,上升212位
资讯指数,4,0.0,2018-11-26~2018-12-02,李小璐,周上升榜,52.21%,上升130位
资讯指数,5,0.0,2018-11-26~2018-12-02,贾乃亮,周上升榜,50.6%,上升126位
资讯指数,6,0.0,2018-11-26~2018-12-02,窦唯,周上升榜,48.59%,上升121位
资讯指数,7,0.0,2018-11-26~2018-12-02,周笔畅,周上升榜,40.16%,上升100位
资讯指数,8,0.0,2018-11-26~2018-12-02,张柏芝,周上升榜,36.55%,上升91位
资讯指数,9,0.0,2018-11-26~2018-12-02,谢霆锋,周上升榜,34.54%,上升86位
资讯指数,10,0.0,2018-11-26~2018-12-02,吴亦凡,周上升榜,34.14%,上升85位
资讯指数,11,0.0,2018-11-26~2018-12-02,林更新,周上升榜,33.33%,上升83位
资讯指数,12,0.0,2018-11-26~2018-12-02,邓紫棋,周上升榜,33.33%,上升83位
资讯指数,13,0.0,2018-11-26~2018-12-02,罗志祥,周上升榜,32.93%,上升82位
资讯指数,14,0.0,2018-11-26~2018-12-02,那英,周上升榜,30.52%,上升76位
资讯指数,15,0.0,2018-11-26~2018-12-02,张丹峰,周上升榜,29.72%,上升74位
资讯指数,16,0.0,2018-11-26~2018-12-02,张钧甯,周上升榜,29.32%,上升73位
资讯指数,17,0.0,2018-11-26~2018-12-02,张韶涵,周上升榜,21.29%,上升53位
资讯指数,18,0.0,2018-11-26~2018-12-02,何炅,周上升榜,21.29%,上升53位
资讯指数,19,0.0,2018-11-26~2018-12-02,汪涵,周上升榜,16.87%,上升42位
资讯指数,20,0.0,2018-11-26~2018-12-02,秦岚,周上升榜,16.06%,上升40位
资讯指数,1,0.0,2018-11-19~2018-11-25,陈坤,周上升榜,100%,上升160位
资讯指数,2,0.0,2018-11-19~2018-11-25,钟丽缇,周上升榜,76.25%,上升122位
资讯指数,3,0.0,2018-11-19~2018-11-25,王晓晨,周上升榜,71.88%,上升115位
资讯指数,4,0.0,2018-11-19~2018-11-25,吴尊,周上升榜,61.25%,上升98位
资讯指数,5,0.0,2018-11-19~2018-11-25,张子枫,周上升榜,60.62%,上升97位
资讯指数,6,0.0,2018-11-19~2018-11-25,张韶涵,周上升榜,58.75%,上升94位
资讯指数,7,0.0,2018-11-19~2018-11-25,涂磊,周上升榜,45.62%,上升73位
资讯指数,8,0.0,2018-11-19~2018-11-25,张雨绮,周上升榜,0.00%,上升72位
资讯指数,9,0.0,2018-11-19~2018-11-25,霍思燕,周上升榜,42.5%,上升68位
资讯指数,10,0.0,2018-11-19~2018-11-25,王俊凯,周上升榜,0.00%,上升64位
资讯指数,11,0.0,2018-11-19~2018-11-25,李兰迪,周上升榜,38.75%,上升62位
资讯指数,12,0.0,2018-11-19~2018-11-25,朱丹,周上升榜,38.12%,上升61位
资讯指数,13,0.0,2018-11-19~2018-11-25,惠英红,周上升榜,34.38%,上升55位
资讯指数,14,0.0,2018-11-19~2018-11-25,范丞丞,周上升榜,33.75%,上升54位
资讯指数,15,0.0,2018-11-19~2018-11-25,江疏影,周上升榜,33.75%,上升54位
资讯指数,16,0.0,2018-11-19~2018-11-25,林志颖,周上升榜,32.5%,上升52位
资讯指数,17,0.0,2018-11-19~2018-11-25,董洁,周上升榜,31.25%,上升50位
资讯指数,18,0.0,2018-11-19~2018-11-25,辛芷蕾,周上升榜,31.25%,上升50位
资讯指数,19,0.0,2018-11-19~2018-11-25,关晓彤,周上升榜,28.75%,上升46位
资讯指数,20,0.0,2018-11-19~2018-11-25,孙怡,周上升榜,28.75%,上升46位
资讯指数,1,0.0,2018-11-12~2018-11-18,邱泽,周上升榜,100%,上升259位
资讯指数,2,0.0,2018-11-12~2018-11-18,许晴,周上升榜,66.8%,上升173位
资讯指数,3,0.0,2018-11-12~2018-11-18,古力娜扎,周上升榜,62.16%,上升161位
资讯指数,4,0.0,2018-11-12~2018-11-18,雷佳音,周上升榜,54.83%,上升142位
资讯指数,5,0.0,2018-11-12~2018-11-18,黄磊,周上升榜,44.02%,上升114位
资讯指数,6,0.0,2018-11-12~2018-11-18,巩俐,周上升榜,39.77%,上升103位
资讯指数,7,0.0,2018-11-12~2018-11-18,周一围,周上升榜,35.14%,上升91位
资讯指数,8,0.0,2018-11-12~2018-11-18,邱淑贞,周上升榜,34.75%,上升90位
资讯指数,9,0.0,2018-11-12~2018-11-18,李亚鹏,周上升榜,34.36%,上升89位
资讯指数,10,0.0,2018-11-12~2018-11-18,车晓,周上升榜,34.36%,上升89位
资讯指数,11,0.0,2018-11-12~2018-11-18,张嘉译,周上升榜,33.98%,上升88位
资讯指数,12,0.0,2018-11-12~2018-11-18,那英,周上升榜,27.03%,上升70位
资讯指数,13,0.0,2018-11-12~2018-11-18,高圆圆,周上升榜,26.25%,上升68位
资讯指数,14,0.0,2018-11-12~2018-11-18,王宝强,周上升榜,25.1%,上升65位
资讯指数,15,0.0,2018-11-12~2018-11-18,陈志朋,周上升榜,23.94%,上升62位
资讯指数,16,0.0,2018-11-12~2018-11-18,苏有朋,周上升榜,22.39%,上升58位
资讯指数,17,0.0,2018-11-12~2018-11-18,刘嘉玲,周上升榜,21.62%,上升56位
资讯指数,18,0.0,2018-11-12~2018-11-18,李晨,周上升榜,18.53%,上升48位
资讯指数,19,0.0,2018-11-12~2018-11-18,刘涛,周上升榜,18.15%,上升47位
资讯指数,20,0.0,2018-11-12~2018-11-18,李湘,周上升榜,15.44%,上升40位
资讯指数,1,0.0,2018-11-05~2018-11-11,马苏,周上升榜,100%,上升275位
资讯指数,2,0.0,2018-11-05~2018-11-11,张卫健,周上升榜,83.64%,上升230位
资讯指数,3,0.0,2018-11-05~2018-11-11,李小冉,周上升榜,70.55%,上升194位
资讯指数,4,0.0,2018-11-05~2018-11-11,张曼玉,周上升榜,56.73%,上升156位
资讯指数,5,0.0,2018-11-05~2018-11-11,欧阳娜娜,周上升榜,55.27%,上升152位
资讯指数,6,0.0,2018-11-05~2018-11-11,黄景瑜,周上升榜,49.45%,上升136位
资讯指数,7,0.0,2018-11-05~2018-11-11,刘雯,周上升榜,46.18%,上升127位
资讯指数,8,0.0,2018-11-05~2018-11-11,赵薇,周上升榜,40.36%,上升111位
资讯指数,9,0.0,2018-11-05~2018-11-11,陈乔恩,周上升榜,34.91%,上升96位
资讯指数,10,0.0,2018-11-05~2018-11-11,孙红雷,周上升榜,34.55%,上升95位
资讯指数,11,0.0,2018-11-05~2018-11-11,张国荣,周上升榜,33.82%,上升93位
资讯指数,12,0.0,2018-11-05~2018-11-11,李兰迪,周上升榜,30.18%,上升83位
资讯指数,13,0.0,2018-11-05~2018-11-11,梁朝伟,周上升榜,28.36%,上升78位
资讯指数,14,0.0,2018-11-05~2018-11-11,江疏影,周上升榜,27.64%,上升76位
资讯指数,15,0.0,2018-11-05~2018-11-11,佟丽娅,周上升榜,24.36%,上升67位
资讯指数,16,0.0,2018-11-05~2018-11-11,林志玲,周上升榜,24.36%,上升67位
资讯指数,17,0.0,2018-11-05~2018-11-11,杨洋,周上升榜,24.36%,上升67位
资讯指数,18,0.0,2018-11-05~2018-11-11,吴亦凡,周上升榜,22.91%,上升63位
资讯指数,19,0.0,2018-11-05~2018-11-11,昆凌,周上升榜,22.18%,上升61位
资讯指数,20,0.0,2018-11-05~2018-11-11,贾乃亮,周上升榜,0.00%,上升55位
